,Distributor Name,Sale Flag,Invoice No,Client Code,Client Name,Client Type,Brick Name,Team,Pack Code,Product,Description,Batch,Invoice Date,Units,Bonus,Discount,Price,Value Np
,PREMIER SALES PVT LTD-D.G.KHAN,S,246842,82,DR-JAMSHAD SAEED QURASHI/BALAKH SARWAR(DGKHAN)/,Doctor              ,DGK CITY-2-BALKH SARWAR-BALAKH SARWAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031575             ,15/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-D.G.KHAN,R,246842,82,DR-JAMSHAD SAEED QURASHI/BALAKH SARWAR(DGKHAN)/,Doctor              ,DGK CITY-2-BALKH SARWAR-BALAKH SARWAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031575             ,15/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-D.G.KHAN,S,244322,2677,KHAWAJA PHARMACY/KUCHERY ROAD RAJAN PUR/,Retailer            ,DGK UP COUNTRY-1-RAJANPUR BELT-RAJANPUR,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512405           ,03/10/2025,2,0,0,2241.36,4482.72
,PREMIER SALES PVT LTD-D.G.KHAN,R,244322,2677,KHAWAJA PHARMACY/KUCHERY ROAD RAJAN PUR/,Retailer            ,DGK UP COUNTRY-1-RAJANPUR BELT-RAJANPUR,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512405           ,03/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-D.G.KHAN,S,248610,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031576             ,23/10/2025,2,0,0,1450.85,2901.7
,PREMIER SALES PVT LTD-D.G.KHAN,S,246369,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV13255,Stevo,Sac. 1gm 50's,3485                ,13/10/2025,0,0,0,450,0
,PREMIER SALES PVT LTD-D.G.KHAN,S,248610,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV13269,EvoCheck,Weighing Scale (Black),BLACK               ,23/10/2025,1,0,0,2644.07,2644.07
,PREMIER SALES PVT LTD-D.G.KHAN,S,246369,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031575             ,13/10/2025,2,0,0,1450.85,2901.7
,PREMIER SALES PVT LTD-D.G.KHAN,S,246369,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,13/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.G.KHAN,S,246369,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512405           ,13/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-D.G.KHAN,R,246369,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV13255,Stevo,Sac. 1gm 50's,3485                ,13/10/2025,0,0,0,450,0
,PREMIER SALES PVT LTD-D.G.KHAN,R,248610,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV13269,EvoCheck,Weighing Scale (Black),BLACK               ,23/10/2025,0,0,0,2644.07,0
,PREMIER SALES PVT LTD-D.G.KHAN,S,248610,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212511505           ,23/10/2025,2,0,0,2241.36,4482.72
,PREMIER SALES PVT LTD-D.G.KHAN,R,248610,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212511505           ,23/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-D.G.KHAN,R,246369,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512405           ,13/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-D.G.KHAN,R,246369,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,13/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.G.KHAN,R,248610,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031576             ,23/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-D.G.KHAN,R,246369,2663,BODLA PHARMACY/INDUS HIGH WAY ROAD JAMPUR/,Retailer            ,DGK UP COUNTRY-1-JAMPUR BELT-JAMPUR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031575             ,13/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-D.G.KHAN,S,244990,2682,ABDULLAHH MEDICOSE/COLLEGE ROAD VEHOVA/,Retailer            ,DGK UP COUNTRY-2-VEHOWAHA-MAIN BAZAR VEHOWAHA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512405           ,07/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-D.G.KHAN,R,244990,2682,ABDULLAHH MEDICOSE/COLLEGE ROAD VEHOVA/,Retailer            ,DGK UP COUNTRY-2-VEHOWAHA-MAIN BAZAR VEHOWAHA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512405           ,07/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,326828,2314,HASEEB SURGICAL TRADERS/NEAR FAQEERNI GATE D I KHAN/,Retailer            ,DI KHAN-DHQ HOSPITAL-FAQIRNEE GATE HOSPITAL DIKHAN,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,18/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,322697,2314,HASEEB SURGICAL TRADERS/NEAR FAQEERNI GATE D I KHAN/,Retailer            ,DI KHAN-DHQ HOSPITAL-FAQIRNEE GATE HOSPITAL DIKHAN,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031506             ,02/10/2025,2,0,0,1450.85,2901.7
,PREMIER SALES PVT LTD-D.I.KHAN,R,326828,2314,HASEEB SURGICAL TRADERS/NEAR FAQEERNI GATE D I KHAN/,Retailer            ,DI KHAN-DHQ HOSPITAL-FAQIRNEE GATE HOSPITAL DIKHAN,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,18/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-D.I.KHAN,R,322697,2314,HASEEB SURGICAL TRADERS/NEAR FAQEERNI GATE D I KHAN/,Retailer            ,DI KHAN-DHQ HOSPITAL-FAQIRNEE GATE HOSPITAL DIKHAN,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031506             ,02/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,324113,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13257,Stevo,Tab. 15mg 200's,3417-R              ,09/10/2025,30,0,777.96,518.64,14781.24
,PREMIER SALES PVT LTD-D.I.KHAN,S,324115,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13257,Stevo,Tab. 15mg 200's,3417-R              ,10/10/2025,0,0,0,518.64,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,322128,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13257,Stevo,Tab. 15mg 200's,3417-R              ,03/10/2025,0,0,0,518.64,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,324111,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,324112,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,324112,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.I.KHAN,R,324109,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.I.KHAN,R,324109,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,-13,0,-240.448,369.92,-4568.512
,PREMIER SALES PVT LTD-D.I.KHAN,R,324110,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.I.KHAN,R,324110,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,-4,0,-73.984,369.92,-1405.696
,PREMIER SALES PVT LTD-D.I.KHAN,R,322128,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13257,Stevo,Tab. 15mg 200's,3417-R              ,03/10/2025,-88,0,-2282.016,518.64,-43358.304
,PREMIER SALES PVT LTD-D.I.KHAN,R,324115,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13257,Stevo,Tab. 15mg 200's,3417-R              ,10/10/2025,0,0,0,518.64,0
,PREMIER SALES PVT LTD-D.I.KHAN,R,324111,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.I.KHAN,R,322128,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3401-R              ,03/10/2025,-19,0,-351.424,369.92,-6677.056
,PREMIER SALES PVT LTD-D.I.KHAN,R,324112,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.I.KHAN,R,324112,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,-13,0,-240.448,369.92,-4568.512
,PREMIER SALES PVT LTD-D.I.KHAN,S,322128,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3401-R              ,03/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,324109,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,324109,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,324110,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,324110,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13256,Stevo,Tab. 15mg 100's,3421-R              ,09/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-D.I.KHAN,R,324113,224,NEW KARACHI MEDICINE DISTRIBUTOR/WANA ADDA/,SD                  ,WANA-WANA 1-MAIN BAZAR WANA1,Falcons,PV13257,Stevo,Tab. 15mg 200's,3417-R              ,09/10/2025,0,0,0,518.64,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,325294,82,AL-REHMAN MEDICAL STORE C\O DR ABDUL REHMAN/TANK ADDAH/,Retailer            ,DI KHAN-DIK 2-TANK ADDA DI KHAN,Falcons,PV07201,Supercran,Sac. 10's,N4A020              ,13/10/2025,0,0,0,360.17,0
,PREMIER SALES PVT LTD-D.I.KHAN,R,325294,82,AL-REHMAN MEDICAL STORE C\O DR ABDUL REHMAN/TANK ADDAH/,Retailer            ,DI KHAN-DIK 2-TANK ADDA DI KHAN,Falcons,PV07201,Supercran,Sac. 10's,N4A020              ,13/10/2025,-2,0,-56.2325,360.17,-664.1075
,PREMIER SALES PVT LTD-D.I.KHAN,S,323519,425,SEWAG MEDICAL STORE/FATEH MOR/,Retailer            ,RAMMAK-DARABAN KHURD-MAIN BAZAR DARABAN KHURD,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031506             ,07/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-D.I.KHAN,R,323519,425,SEWAG MEDICAL STORE/FATEH MOR/,Retailer            ,RAMMAK-DARABAN KHURD-MAIN BAZAR DARABAN KHURD,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031506             ,07/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,322696,1,COUNTER SALE/DAYAL ROAD/,Retailer            ,DI KHAN-DIK 1-BANNU ROAD DIKHAN,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031506             ,02/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-D.I.KHAN,R,322696,1,COUNTER SALE/DAYAL ROAD/,Retailer            ,DI KHAN-DIK 1-BANNU ROAD DIKHAN,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031506             ,02/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-D.I.KHAN,S,323433,38,SHOUKAT MEDICAL STORE/NEAR TOWN HALL/,Retailer            ,DI KHAN-DHQ HOSPITAL-HAYAT COMPLEX HOSPITAL ROAD DIKHAN,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031506             ,07/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-D.I.KHAN,R,323433,38,SHOUKAT MEDICAL STORE/NEAR TOWN HALL/,Retailer            ,DI KHAN-DHQ HOSPITAL-HAYAT COMPLEX HOSPITAL ROAD DIKHAN,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031506             ,07/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-DADU,S,187169,106,MUJAHID MEDICAL STORE/TOUR CHOWK MEHAR/,Retailer            ,DADU OUTSTATION-MEHAR-GHANTA GHAR CHOWK MEHAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,16/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-DADU,R,187169,106,MUJAHID MEDICAL STORE/TOUR CHOWK MEHAR/,Retailer            ,DADU OUTSTATION-MEHAR-GHANTA GHAR CHOWK MEHAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,16/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-DADU,S,187270,644,ABBASI MEDICAL STORE/CANEMA CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-NEW CHOCK DADU,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,16/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-DADU,S,187998,644,ABBASI MEDICAL STORE/CANEMA CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-NEW CHOCK DADU,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,22/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-DADU,R,187270,644,ABBASI MEDICAL STORE/CANEMA CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-NEW CHOCK DADU,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,16/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-DADU,R,187998,644,ABBASI MEDICAL STORE/CANEMA CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-NEW CHOCK DADU,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,22/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-DADU,S,187068,30,SEETAI MEDICAL & G.STORE/NNORANI CHONK DADU/,Retailer            ,DADU CITY-DADU CITY-POLIC HEAD QUARTER ROAD DADU,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,15/10/2025,3,0,0,1450.85,4352.55
,PREMIER SALES PVT LTD-DADU,R,187068,30,SEETAI MEDICAL & G.STORE/NNORANI CHONK DADU/,Retailer            ,DADU CITY-DADU CITY-POLIC HEAD QUARTER ROAD DADU,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,15/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-DADU,S,188148,17,SHAH RUKH MEDICAL STORE/NEW CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-NEW CHOCK DADU,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 157-AC          ,23/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-DADU,S,187832,17,SHAH RUKH MEDICAL STORE/NEW CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-NEW CHOCK DADU,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 157-AC          ,21/10/2025,10,6,0,343.03,3430.3
,PREMIER SALES PVT LTD-DADU,S,188212,17,SHAH RUKH MEDICAL STORE/NEW CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-NEW CHOCK DADU,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 157-AC          ,22/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-DADU,S,188212,17,SHAH RUKH MEDICAL STORE/NEW CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-NEW CHOCK DADU,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 157-AC          ,22/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-DADU,R,188212,17,SHAH RUKH MEDICAL STORE/NEW CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-NEW CHOCK DADU,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 157-AC          ,22/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-DADU,R,188212,17,SHAH RUKH MEDICAL STORE/NEW CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-NEW CHOCK DADU,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 157-AC          ,22/10/2025,-10,6,0,343.03,-3430.3
,PREMIER SALES PVT LTD-DADU,R,187832,17,SHAH RUKH MEDICAL STORE/NEW CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-NEW CHOCK DADU,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 157-AC          ,21/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-DADU,R,188148,17,SHAH RUKH MEDICAL STORE/NEW CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-NEW CHOCK DADU,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 157-AC          ,23/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-DADU,S,187170,107,MASHA-ALLAH MEDICAL STORE/GHANTA GHAR CHOWK MEHAR/,Retailer            ,DADU OUTSTATION-MEHAR-GHANTA GHAR CHOWK MEHAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,16/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-DADU,S,186220,107,MASHA-ALLAH MEDICAL STORE/GHANTA GHAR CHOWK MEHAR/,Retailer            ,DADU OUTSTATION-MEHAR-GHANTA GHAR CHOWK MEHAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,09/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-DADU,S,187606,107,MASHA-ALLAH MEDICAL STORE/GHANTA GHAR CHOWK MEHAR/,Retailer            ,DADU OUTSTATION-MEHAR-GHANTA GHAR CHOWK MEHAR,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212510501           ,20/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-DADU,R,187170,107,MASHA-ALLAH MEDICAL STORE/GHANTA GHAR CHOWK MEHAR/,Retailer            ,DADU OUTSTATION-MEHAR-GHANTA GHAR CHOWK MEHAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,16/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-DADU,R,186220,107,MASHA-ALLAH MEDICAL STORE/GHANTA GHAR CHOWK MEHAR/,Retailer            ,DADU OUTSTATION-MEHAR-GHANTA GHAR CHOWK MEHAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,09/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-DADU,R,187606,107,MASHA-ALLAH MEDICAL STORE/GHANTA GHAR CHOWK MEHAR/,Retailer            ,DADU OUTSTATION-MEHAR-GHANTA GHAR CHOWK MEHAR,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212510501           ,20/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-DADU,S,187513,202,SIKANDAR MEDICAL STORE/PARK ROAD JOHI/,Retailer            ,DADU OUTSTATION-JOHI-PARK CHOWK JOHI,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,18/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-DADU,R,187513,202,SIKANDAR MEDICAL STORE/PARK ROAD JOHI/,Retailer            ,DADU OUTSTATION-JOHI-PARK CHOWK JOHI,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,18/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-DADU,S,186666,349,DUA MEDICAL STORE/GHANTA GHAR CHOWK MEHAR/,Retailer            ,DADU OUTSTATION-MEHAR-GHANTA GHAR CHOWK MEHAR,Falcons,PV13255,Stevo,Sac. 1gm 50's,3485                ,13/10/2025,0,2,0,450,0
,PREMIER SALES PVT LTD-DADU,S,186666,349,DUA MEDICAL STORE/GHANTA GHAR CHOWK MEHAR/,Retailer            ,DADU OUTSTATION-MEHAR-GHANTA GHAR CHOWK MEHAR,Falcons,PV13256,Stevo,Tab. 15mg 100's,3408-R              ,13/10/2025,6,0,0,369.92,2219.52
,PREMIER SALES PVT LTD-DADU,R,186666,349,DUA MEDICAL STORE/GHANTA GHAR CHOWK MEHAR/,Retailer            ,DADU OUTSTATION-MEHAR-GHANTA GHAR CHOWK MEHAR,Falcons,PV13256,Stevo,Tab. 15mg 100's,3408-R              ,13/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-DADU,R,186666,349,DUA MEDICAL STORE/GHANTA GHAR CHOWK MEHAR/,Retailer            ,DADU OUTSTATION-MEHAR-GHANTA GHAR CHOWK MEHAR,Falcons,PV13255,Stevo,Sac. 1gm 50's,3485                ,13/10/2025,0,0,0,450,0
,PREMIER SALES PVT LTD-DADU,S,187902,76,SHAFI MOHAMMAD  MEDICAL STORE/HOSPITAL ROAD SEHWAN/,Retailer            ,DADU OUTSTATION-SEHWAN-DHAMAL CHOWK SEHWAN,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212510501           ,22/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-DADU,R,187902,76,SHAFI MOHAMMAD  MEDICAL STORE/HOSPITAL ROAD SEHWAN/,Retailer            ,DADU OUTSTATION-SEHWAN-DHAMAL CHOWK SEHWAN,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212510501           ,22/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-DADU,S,185233,914,BASIT MEDICAL STORE/NEW CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-CINEMA CHOWK DADU,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,01/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-DADU,R,185233,914,BASIT MEDICAL STORE/NEW CHOWK DADU/,Retailer            ,DADU CITY-DADU CITY-CINEMA CHOWK DADU,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,01/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-DADU,S,186518,187,SAHARWARDI KAMAL M/STORE/SHAHI BAZAR SEETAH/,Retailer            ,DADU OUTSTATION-SEETA-SHAHI BAZZAR SEETA,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,11/10/2025,1,0,0,1450.85,1450.85
